"y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10"
-17.4157666038374,-1.36805818631317,0,0.15187317671361,1,2.84812682328639,0,-1.45927807766853,0,-1.36805818631317,1
-4.98956615910626,-0.749373434919646,0,-0.0510048871651933,1,3.05100488716519,0,-0.361910195923636,0,-0.749373434919646,0
-1.4799301299633,-0.942233271348039,0,0.967447245211445,1,2.03255275478856,1,-1.29825033795793,0,-0.942233271348039,1
-17.0076177611606,-1.21318376712202,0,0.479039197722768,1,2.52096080227723,0,0.345755832275356,0,-1.21318376712202,1
-15.5769518894367,-1.49972213713511,0,0.681220295373165,1,2.31877970462683,0,-1.46608019444869,0,-1.49972213713511,1
-18.8956624274675,-1.10210041526082,0,0.136754588446754,0,-0.136754588446754,0,-1.01698684910209,0,-1.10210041526082,0
12.2068881457823,-1.41359831613193,0,0.359932569672769,1,2.64006743032723,1,0.41313941129782,0,-1.41359831613193,0
-5.55808836500173,-1.44648883575702,1,0.785823154357881,0,-0.785823154357881,0,-1.21205764270174,0,-1.44648883575702,1
-5.23085600066475,-1.48929081695924,0,0.488781242328506,1,2.51121875767149,1,-0.923671734828528,0,-1.48929081695924,0
-14.0018172714132,-1.1936968081854,0,-0.400645667255377,1,3.40064566725538,0,-0.597742603213963,0,-1.1936968081854,1
-7.55108108744913,-1.45889895247343,1,-0.590674820725775,0,0.590674820725775,0,-1.35282707086358,0,-1.45889895247343,0
-12.0025225864197,-1.17468785270415,0,-0.586587600034611,0,0.586587600034611,0,0.0980772597961119,0,-1.17468785270415,1
-15.675623834978,-1.48382432257621,0,-0.127171975078962,1,3.12717197507896,0,-1.40685877800765,1,0.316175677423787,1
-5.15388024221209,-1.21704514071061,0,-0.580721245815677,0,0.580721245815677,1,-1.38058343273298,0,-1.21704514071061,1
-6.8764857958869,-1.09605048666198,1,-0.240715220880768,0,0.240715220880768,1,-1.06965514315382,1,0.703949513338023,1
10.2492941716058,-0.953047647079159,1,1.07696663531017,0,-1.07696663531017,1,-0.0765059031516939,0,-0.953047647079159,1
7.33774178727276,-1.48943917338828,0,-0.872799244504251,1,3.87279924450425,1,-0.371687180531615,1,0.310560826611721,1
-20.5731219367954,-1.33257142941357,0,-0.526058107287986,0,0.526058107287986,1,-1.41890981477045,0,-1.33257142941357,0
-8.85329127083963,-1.49134851780659,1,-0.0626039329073051,0,0.0626039329073051,0,-0.931087290034833,0,-1.49134851780659,1
-12.6926546893962,-0.364507983960796,1,0.203728761188037,0,-0.203728761188037,0,-1.17245254904718,0,-0.364507983960796,0
-13.8361837030916,-0.912920657498796,1,-1.12406752763083,1,4.12406752763083,0,-1.4016817049578,0,-0.912920657498796,0
-0.767077872165711,-1.40968188364935,1,0.445589219146723,0,-0.445589219146723,1,-1.26534208944922,0,-1.40968188364935,0
6.29444989266924,-1.42287397965829,0,0.284638883116567,0,-0.284638883116567,1,-0.355655810341608,0,-1.42287397965829,1
-11.7569503112225,-1.49294483804962,1,-0.101962756518428,0,0.101962756518428,0,-1.02692242527287,1,0.307055161950383,0
9.54588297538448,-1.18698888687916,0,0.314640986160464,1,2.68535901383954,1,-0.200526510459855,0,-1.18698888687916,1
-15.4563887655308,-1.31783128874994,0,-0.216172613525659,1,3.21617261352566,0,-1.15827028379879,0,-1.31783128874994,0
-24.6655341833174,-1.3628370942489,0,0.573659986135868,0,-0.573659986135868,1,-1.43678293979076,0,-1.3628370942489,0
-12.5908632864458,-0.570552177167171,0,0.321006426446456,1,2.67899357355354,1,-1.20103182242594,0,-0.570552177167171,0
-2.59869735395188,-1.18811750834143,0,-0.214827691081676,1,3.21482769108168,1,-1.21410259037087,0,-1.18811750834143,1
-9.90299852451569,-1.48175023008149,0,-0.409993174641215,0,0.409993174641215,1,-1.49845936283626,0,-1.48175023008149,1
-14.6304044108293,-1.48646978869244,0,-0.369696706503581,0,0.369696706503581,0,-0.407924280086797,0,-1.48646978869244,1
-15.392181272079,-1.48489564454488,0,0.0386233052391001,1,2.9613766947609,0,0.669602243180115,1,0.315104355455119,1
